accord,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C#maj,0.13215634,0.9671801,0.001787439,0.025144642,0.010607232,0.9360471,0.025775222,0.0021436645,0.9795663,0.0034477548,0.015656354,0.029242933
F#maj,0.00317959,0.9891936,0.001019093,0.012755232,0.047397483,0.017943667,0.99277943,0.00046415106,0.008197763,0.009156761,0.9558254,0.0054012253
C#maj,0.010518122,0.99147505,0.0007088385,0.0067473673,0.012033874,0.94365835,0.023080911,0.0006161483,0.98247117,0.0019337158,0.010696235,0.032880444
Fmin,0.8628764,0.3173846,0.0064383424,0.16481511,0.0047631804,0.9641931,0.010738351,0.0032459784,0.9589136,0.036987424,0.01805194,0.006198732
A#min,0.0057085534,0.9339861,0.055960353,0.057907503,0.004167609,0.935369,0.08266449,0.0057048146,0.2543716,0.007424285,0.969052,0.002219322
D#min,0.016219292,0.39413434,0.0037062073,0.984379,0.0008156108,0.0047945357,0.89341944,0.080632664,0.040128186,0.0032371758,0.9546095,0.008999596
Fmin,0.9484566,0.017133458,0.010849577,0.3706485,0.003307522,0.96364444,0.0037264763,0.0055198474,0.9273759,0.058434878,0.05488525,0.0027197436
A#min,0.012912411,0.32771683,0.5705339,0.08693509,0.0019739533,0.9649837,0.02525372,0.0067684073,0.11581941,0.014818186,0.9761291,0.0012409068
D#min,0.005463806,0.37108454,0.004356462,0.98125947,0.001075468,0.0039273654,0.93418276,0.05617911,0.019103415,0.0041814474,0.9602117,0.015493162
A#min,0.012849587,0.45587292,0.38065562,0.037082646,0.0022999991,0.97083277,0.009469798,0.0059135477,0.124848776,0.018876372,0.9696529,0.0012323977
Gmaj,0.11950352,0.0010847542,0.91451997,0.002531621,0.05545884,0.05020461,0.01204411,0.9756021,0.0013805258,0.018754613,0.0032104,0.88168555
Cmaj,0.97327757,0.0011625503,0.01672551,0.006019929,0.9340279,0.013345218,0.001380753,0.9720203,0.0017028569,0.016233915,0.063798875,0.021508818
Dmin,0.17722459,0.0018079412,0.96693933,0.001199108,0.013101987,0.918825,0.05204384,0.019239495,0.0022113028,0.9445295,0.011678505,0.008137151
Emin,0.019098746,0.00864883,0.2205333,0.0024139592,0.96695256,0.0016381557,0.0075527476,0.9375339,0.03136696,0.02589081,0.0015394385,0.93424946
Cmaj,0.9756495,0.0012655063,0.017349476,0.0052080546,0.94698024,0.01174714,0.0021965387,0.97008115,0.0021122303,0.018817296,0.03130012,0.027871916
Emin,0.05930231,0.012198628,0.33834502,0.0038369622,0.93164617,0.003916593,0.012305935,0.9199403,0.029030953,0.03816902,0.0027666758,0.8832148
Fmaj,0.9320563,0.0029629949,0.045147806,0.04485,0.051268537,0.95432824,0.0011578267,0.026491398,0.013035351,0.8743316,0.01591822,0.005989457
Cmaj,0.9756844,0.0011563528,0.016843826,0.007422459,0.9191699,0.02088587,0.0014149544,0.9562972,0.0020429513,0.024576679,0.089687526,0.016201269
Emin,0.026774727,0.005050149,0.1396147,0.0017042172,0.98441327,0.0008685009,0.0037621397,0.9443403,0.06287429,0.013992996,0.0011024505,0.9451479
Amin,0.80367327,0.07696818,0.13314669,0.005012847,0.85998654,0.05697099,0.024536794,0.30629495,0.0054830797,0.9284174,0.004108527,0.026584739
Cmin,0.9836028,0.00080771744,0.0050835265,0.9368456,0.032530796,0.022391248,0.0016610645,0.9521113,0.022483304,0.005738373,0.19054501,0.0020401136
Fmaj,0.9618715,0.0015831203,0.028214505,0.029366631,0.04040326,0.9762981,0.00053483446,0.014046493,0.005432804,0.9459105,0.00842119,0.0028808124
Emin,0.029282447,0.0039761364,0.15044837,0.0014877467,0.98082787,0.0014299155,0.0028324125,0.95572877,0.031910233,0.012598458,0.0011846267,0.9416302
Gmaj,0.014795633,0.001409829,0.9548402,0.0013688912,0.02583607,0.034088116,0.012776203,0.9794266,0.00090380944,0.01293581,0.0024879607,0.93909687
Cmaj,0.97882754,0.0010655345,0.013050356,0.006015831,0.93880475,0.012677539,0.0012504269,0.9697116,0.0017563918,0.016256722,0.06861614,0.015701808
A#maj,0.013676468,0.0010843424,0.9672252,0.0058031124,0.0013135321,0.9875048,0.0005633343,0.0071834,0.068229154,0.011516425,0.9853655,0.0006250877
Gmin,0.051515903,0.0022256935,0.92987853,0.020368122,0.012532897,0.25186464,0.0028222057,0.96887416,0.0016606939,0.008260209,0.9190734,0.06930972
Cmin,0.9899157,0.0004600845,0.0027936979,0.9657621,0.010848432,0.012404878,0.0012025175,0.95763344,0.04665218,0.0031552825,0.07374237,0.001236992
Cmaj,0.9767951,0.0012136,0.014590369,0.0059596747,0.93922323,0.011575868,0.0015718992,0.969481,0.0021094435,0.017278032,0.040038854,0.022511363
Gmaj,0.114266746,0.0009910599,0.9203396,0.0021769337,0.05565004,0.046527278,0.011634881,0.9769195,0.0012414919,0.018045064,0.0030817084,0.8841933
Cmaj,0.9710272,0.001364694,0.017587448,0.005845692,0.9358287,0.013311047,0.0014993289,0.97050637,0.0018329629,0.017771076,0.059714857,0.024369005
A#maj,0.014314442,0.0026561255,0.94786835,0.0127634695,0.0015270183,0.96995944,0.0018382536,0.015604618,0.039203487,0.01707919,0.97846633,0.0013328712
Dmin,0.17280333,0.0019401265,0.9671839,0.0010522619,0.0123938415,0.92915356,0.03726855,0.018603316,0.0020454354,0.9414765,0.0149490675,0.008519865
Emin,0.017277025,0.008750436,0.20910333,0.0022680939,0.96799517,0.0016193931,0.007072317,0.93099827,0.04185153,0.026020432,0.0015613999,0.93131787
Cmaj,0.97790015,0.001056369,0.015311439,0.0062337196,0.94470525,0.013103708,0.001569031,0.97075313,0.0020308888,0.016206998,0.06140523,0.020840188
Emin,0.16659948,0.011940243,0.26732108,0.0040563582,0.9381852,0.0051419986,0.011274685,0.9130762,0.033515178,0.040808003,0.0038258485,0.8204068
Fmaj,0.93413734,0.0028160666,0.043607704,0.037827935,0.053541195,0.9562768,0.001072922,0.025360769,0.010470037,0.88516176,0.01432527,0.0056376914
Cmaj,0.97511804,0.0012908911,0.017858632,0.005641014,0.9258498,0.019618282,0.0015715928,0.95269966,0.0019354532,0.032206576,0.047207292,0.020535117
Emin,0.014343659,0.004822869,0.14742216,0.0015642041,0.9851468,0.0006787409,0.0034986355,0.94008887,0.07151,0.013111841,0.00089681905,0.9547084
Amin,0.8158433,0.08099646,0.10609161,0.0048121205,0.87402695,0.05340259,0.02037075,0.29180208,0.0055894125,0.93172395,0.003758313,0.02494609
Fmaj,0.9570314,0.0017060225,0.03608577,0.03045781,0.043819357,0.9739119,0.00067304156,0.016384767,0.0059535913,0.9425672,0.00950496,0.0036690726
Emin,0.015303014,0.003866955,0.1604562,0.00139115,0.98127383,0.001016195,0.0029572838,0.95812166,0.035295617,0.011730628,0.0009294736,0.95539063
Cmin,0.97916394,0.001207041,0.0067379093,0.93389845,0.032547217,0.027888034,0.0020049405,0.94765794,0.023795994,0.0071736914,0.21698494,0.0023064387
Gmaj,0.016511207,0.0015792068,0.9493976,0.0011178141,0.04679074,0.029872,0.012171214,0.9797501,0.0011540377,0.013890833,0.0021560066,0.94168323
Cmaj,0.9758629,0.0011848294,0.014881115,0.0051147826,0.9386152,0.012375115,0.0013852906,0.96539277,0.0019695666,0.019907566,0.03541786,0.021713628
A#maj,0.0092765875,0.0009641628,0.9718045,0.004740819,0.0009253456,0.9887453,0.00051110296,0.0058919536,0.054157734,0.009937866,0.9883696,0.0005192071
Gmin,0.048394453,0.0020848631,0.931716,0.017970014,0.011369807,0.26865703,0.002497213,0.96950716,0.0015834431,0.008040774,0.913774,0.08686123
Cmin,0.9889883,0.00060399703,0.0029991183,0.9669621,0.010255254,0.012942466,0.0014714665,0.9535035,0.058342777,0.0032003622,0.0748045,0.0013684304
A#maj,0.0131716635,0.0010424881,0.96710086,0.005672004,0.0014178073,0.98686063,0.000590353,0.0075692306,0.054279894,0.011375184,0.98585045,0.00063094497
Gmin,0.0470755,0.0020879442,0.93238693,0.01776652,0.011154253,0.26709056,0.0025112042,0.96954566,0.0015619713,0.008008648,0.91395295,0.08740504
Cmin,0.9890295,0.00060387485,0.0029845713,0.9671445,0.010226449,0.012856531,0.0014585421,0.95396525,0.057481814,0.0031798822,0.0749309,0.0013655835
A#maj,0.013474917,0.0010635423,0.96656805,0.0057760417,0.001458251,0.9866707,0.00059676653,0.007698304,0.05630917,0.011522709,0.98563546,0.0006383898
Gmin,0.04733838,0.0020647533,0.93320346,0.01758729,0.0111061875,0.27086037,0.0024985848,0.9696149,0.0015638727,0.008020601,0.9144848,0.08651976
G#maj,0.9515337,0.007354196,0.01651447,0.95167726,0.001726792,0.027211735,0.058443464,0.017831992,0.9831862,0.0015530448,0.008435604,0.0057272776
Cmin,0.9890209,0.0005952918,0.0029927124,0.9668276,0.010249707,0.01298813,0.0014593651,0.95350105,0.057365477,0.0032407294,0.07499214,0.0013670117
A#maj,0.013380047,0.0010579033,0.96657175,0.005751629,0.0014464116,0.98674303,0.0005980533,0.0075845663,0.054838907,0.011682695,0.98572814,0.00062767265
Gmin,0.044627618,0.002061873,0.9356431,0.017435232,0.010568744,0.2676822,0.0025208867,0.96992445,0.0015157952,0.007908517,0.9155303,0.0889497
Cmin,0.98793066,0.000680015,0.0033464716,0.9638668,0.011146134,0.014164514,0.0016733581,0.94901985,0.06381886,0.0036059439,0.07517566,0.0015524445
D#maj,0.04528785,0.027365139,0.021773022,0.9867384,0.0009492176,0.009517978,0.0053479546,0.95382655,0.022291152,0.0021520427,0.95738375,0.0015020561
Cmin,0.9767687,0.0014010866,0.0069753826,0.93924254,0.031011987,0.024638081,0.002043042,0.9555072,0.022405975,0.0063856645,0.20582327,0.0025795496
G#maj,0.9668013,0.0077618198,0.001950469,0.96059746,0.0013399373,0.037285604,0.0520723,0.015002642,0.984552,0.0015270007,0.007020435,0.0028920374
Cmin,0.9846602,0.00083923683,0.0051308237,0.9236286,0.04797125,0.02128219,0.001793075,0.95396775,0.019731635,0.0059085344,0.14629327,0.0025477747
Cmaj,0.97968453,0.0010398838,0.012938266,0.0067694695,0.9378991,0.012440723,0.0013132078,0.97071695,0.0019044982,0.015491013,0.06782526,0.017027305
Cmin,0.8739295,0.009368152,0.05615635,0.8367103,0.045160692,0.09284882,0.010939627,0.86457294,0.05348197,0.024993826,0.37502646,0.008904013
A#maj,0.14999227,0.053878862,0.18084465,0.834758,0.0015053274,0.55119336,0.028023347,0.2547128,0.17490949,0.028845144,0.87855124,0.005683649
Dmin,0.17888647,0.013709389,0.83219904,0.14325786,0.019991975,0.6966596,0.073243774,0.17419653,0.026077583,0.58512974,0.3388102,0.032560475
Cmin,0.9361696,0.0065743225,0.022122972,0.85615474,0.03393251,0.19137844,0.02245546,0.5941632,0.10708055,0.301792,0.12854524,0.009265056
Gmin,0.08833019,0.014997799,0.83659905,0.17619815,0.022759555,0.3326398,0.018082613,0.82651377,0.010636707,0.109312214,0.76268053,0.0778813
Fmaj,0.89907146,0.007895769,0.09814796,0.23879404,0.045883846,0.9196452,0.0048324284,0.09461162,0.14390457,0.6988784,0.038608786,0.010109231
Dmin,0.26338133,0.0133742355,0.7954871,0.16523199,0.018656401,0.7593512,0.09865089,0.06408299,0.033379536,0.7740917,0.1424301,0.024343828
Gmin,0.12483364,0.020367956,0.78852195,0.13175479,0.032855302,0.21009156,0.01523062,0.92346704,0.010909586,0.025504379,0.56702375,0.21035443
Fmaj,0.70185465,0.040125046,0.35375884,0.29689384,0.03848689,0.8470746,0.014750205,0.133349,0.08286097,0.5769455,0.22890238,0.014772065
Dmin,0.10461134,0.015607165,0.8694239,0.13330738,0.009156741,0.80984163,0.066702574,0.06837813,0.024486966,0.52050185,0.55086106,0.008818105
Cmin,0.9733042,0.002308811,0.004467982,0.97746325,0.0031072835,0.0183487,0.0034149808,0.8453026,0.59670454,0.0027552387,0.111479476,0.0013728155
D#maj,0.060755115,0.05567739,0.19247025,0.9320464,0.0038103214,0.033057,0.018828686,0.9002986,0.025927324,0.00815594,0.91460276,0.009345788
A#maj,0.07571931,0.018040422,0.789131,0.2408727,0.007965184,0.7475085,0.02218282,0.25161168,0.04802292,0.09200395,0.9058672,0.009652662
Cmin,0.85912734,0.01258243,0.0782147,0.8357399,0.03637957,0.1014391,0.028780673,0.79008234,0.13563608,0.030323938,0.35790455,0.014290173
A#maj,0.057651874,0.019837487,0.7723943,0.24423806,0.0050925245,0.8285041,0.024098102,0.10703824,0.08657086,0.044080544,0.9265796,0.0077323806
Cmin,0.8713788,0.0097170025,0.054075155,0.8455241,0.042368017,0.09093272,0.01091937,0.8650746,0.056849916,0.024552742,0.37244558,0.009069729
A#maj,0.15588942,0.053260356,0.18059093,0.8342858,0.0015613603,0.5504036,0.02771347,0.2575805,0.17710996,0.029778978,0.8756128,0.0057191844
Dmin,0.18507062,0.013762178,0.82098,0.14875829,0.021528412,0.6821171,0.08611496,0.17140043,0.024905467,0.59633493,0.33271098,0.032911044
Cmin,0.9370967,0.006485413,0.021654077,0.85430837,0.035486672,0.18999547,0.021929072,0.5988943,0.10439738,0.29860407,0.13143516,0.008957129
Gmin,0.091267005,0.014664123,0.82669795,0.189609,0.022541517,0.3317985,0.016667545,0.83135676,0.011039039,0.096216485,0.78935814,0.066024125
Fmaj,0.8982133,0.0077189277,0.104659416,0.24316075,0.050504297,0.9103075,0.0050946847,0.11054762,0.19205895,0.64998984,0.041058384,0.0106124375
G#maj,0.9802116,0.0035745765,0.0007913519,0.9857817,0.00037935915,0.013470278,0.018579992,0.021223424,0.98998106,0.0005550801,0.0053719045,0.0011927709
Dmin,0.25400516,0.013780771,0.7979858,0.16790457,0.018474145,0.7438899,0.10796661,0.064533025,0.033009388,0.77330023,0.14211984,0.02502294
Gmin,0.12488357,0.01775595,0.7898631,0.1290673,0.031766303,0.21099603,0.014505551,0.91913176,0.0108017335,0.026297092,0.59005857,0.17599331
Fmaj,0.70500034,0.036150552,0.35298923,0.2964341,0.038174335,0.8500345,0.013841583,0.13384293,0.081513934,0.5757222,0.23148146,0.014593765
Dmin,0.10194646,0.015797302,0.8709926,0.13365053,0.009048173,0.8056335,0.062771395,0.0731635,0.025918389,0.49591866,0.5582366,0.008479111
D#maj,0.051572066,0.053354837,0.19424622,0.9326242,0.0036592572,0.03239744,0.018328648,0.90053993,0.0247588,0.00811162,0.91715515,0.010002818
A#maj,0.07461214,0.018509306,0.789497,0.24013096,0.008039395,0.74231094,0.025860865,0.24940348,0.047947306,0.091399334,0.9064799,0.009702025
Cmin,0.8559392,0.012822919,0.08017705,0.83349186,0.036597997,0.10509163,0.02858825,0.7877608,0.13318206,0.032315027,0.3644882,0.01403703
A#maj,0.06346702,0.02261752,0.7553599,0.24550194,0.0054454575,0.81811357,0.025786838,0.1098373,0.09698588,0.046468224,0.91911626,0.008530922
Cmin,0.87627935,0.008992244,0.05667034,0.8375585,0.044837892,0.09333247,0.010544892,0.86646664,0.0528073,0.024666408,0.37635016,0.008689459
A#maj,0.16751765,0.054028165,0.18595457,0.82685345,0.0017151113,0.55449945,0.025960444,0.2661924,0.20235288,0.028192746,0.8702397,0.0057620592
Cmin,0.97646177,0.0026486074,0.004655131,0.9693045,0.005909727,0.019571353,0.005336955,0.8845514,0.25535506,0.004111529,0.102435514,0.0022828514
Dmin,0.18830906,0.013763763,0.8148733,0.14755432,0.02125477,0.7064921,0.06902848,0.16929635,0.026250202,0.5923867,0.33230186,0.032374337
Cmin,0.9377689,0.006357273,0.021381157,0.85568875,0.035181172,0.18571693,0.024193106,0.60002923,0.10446681,0.2969736,0.12614326,0.009070999
Gmin,0.08758244,0.0147098005,0.83718884,0.16909723,0.022464754,0.33580962,0.017044647,0.8304039,0.011252743,0.09910914,0.78722996,0.06628399
Fmaj,0.89079905,0.00813105,0.11431194,0.24236259,0.050884277,0.9093096,0.005426632,0.11034435,0.16785575,0.6672087,0.045374796,0.0111932475
Dmin,0.24975841,0.013102703,0.7822906,0.18079378,0.017237365,0.762237,0.09165436,0.06485103,0.026797598,0.7842177,0.14351965,0.024072567
Gmin,0.09617029,0.0055411537,0.9042792,0.014714913,0.032660674,0.21283533,0.0144927,0.9335216,0.0034692425,0.03128577,0.42227325,0.28064498
Fmaj,0.70028496,0.039824583,0.34356782,0.28780317,0.049419463,0.8225255,0.014498169,0.20349592,0.09069796,0.51878405,0.23314202,0.026589734
Dmin,0.10416148,0.015746254,0.875335,0.13117145,0.009770016,0.8030624,0.07009491,0.07105685,0.02521779,0.50275266,0.54824346,0.009130567
D#maj,0.049535032,0.053038575,0.19603218,0.9313271,0.003494585,0.03244169,0.0183162,0.9013738,0.024710322,0.0077410205,0.9203382,0.009541537
A#maj,0.090315804,0.019415649,0.7767979,0.24190438,0.009692015,0.7370933,0.026660224,0.262253,0.050201744,0.11382044,0.89124614,0.011489023
Cmin,0.8653069,0.0122218225,0.074081525,0.83344084,0.03884691,0.10087799,0.029366,0.79116225,0.13084738,0.03065759,0.3592708,0.013569757
A#maj,0.064641945,0.021927664,0.75744843,0.24656823,0.0055027506,0.8199386,0.025519539,0.11051557,0.0965017,0.047221933,0.9171369,0.008689749
F#maj,0.00084003824,0.9841296,0.0017677435,0.018343834,0.053946268,0.008901796,0.9901994,0.0007427656,0.008619401,0.011073593,0.9477863,0.014040149
C#maj,0.023759555,0.98749584,0.0011615598,0.015215612,0.004020683,0.96192974,0.0094511565,0.0011760306,0.97521317,0.0014221258,0.053234763,0.015774222
G#min,0.265629,0.16644035,0.0021459819,0.88863516,0.016464658,0.04627046,0.28750455,0.003979963,0.9743288,0.0021417304,0.0125239985,0.5637038
A#min,0.0101293335,0.88224596,0.05077916,0.17344846,0.004086548,0.8879872,0.118771896,0.010883145,0.29955798,0.007891351,0.95542675,0.0038792149
G#min,0.41039965,0.042035885,0.0031980493,0.9312011,0.009656468,0.018201299,0.29190865,0.0057144035,0.9682598,0.0016617101,0.013073192,0.46295974
Bmaj,0.0006853302,0.006415192,0.009507523,0.95169777,0.0104639875,0.000949237,0.97988963,0.0016733006,0.008472904,0.055986166,0.008443145,0.98849463
C#maj,0.020466663,0.9787925,0.0018575519,0.01888616,0.012967352,0.90815,0.05359955,0.0012497433,0.9523168,0.0044422136,0.041041728,0.042546764
F#maj,0.0004845333,0.9920862,0.0009727708,0.010445278,0.04120677,0.010568239,0.9944135,0.00032995484,0.0052901506,0.006190929,0.9692561,0.0060511488
A#min,0.009201381,0.9025519,0.041003376,0.21569683,0.0014076944,0.9057658,0.07323329,0.013290079,0.3721038,0.0040803514,0.9687111,0.001492345
G#min,0.30719316,0.060776558,0.0011731545,0.9465534,0.0064096125,0.017142154,0.32036304,0.002058842,0.98575646,0.0007892024,0.005589499,0.6263242
C#maj,0.024101887,0.9875707,0.0011590977,0.016117455,0.0038052944,0.96161294,0.009427817,0.0012069973,0.9744043,0.001290299,0.06646792,0.014565603
F#maj,0.0008093121,0.9844532,0.0016913203,0.018755473,0.053586774,0.00877482,0.99061674,0.00070543383,0.008430448,0.010886887,0.9492199,0.0141661605
Bmaj,0.00042617074,0.0045876186,0.0028033906,0.97799504,0.0059966645,0.0005386534,0.98697644,0.00047661728,0.020869702,0.029078504,0.025779216,0.9939778
A#min,0.008380683,0.952977,0.017960465,0.1523058,0.0034150316,0.89978683,0.15167104,0.0050672246,0.47321445,0.0031166223,0.95276064,0.002710615
Bmaj,0.002503147,0.018088832,0.017385432,0.8857522,0.014140896,0.0135127455,0.94015926,0.0027098963,0.023998894,0.070199296,0.022919131,0.9692697
F#maj,0.0013284081,0.9831329,0.0017312523,0.0279196,0.056888893,0.016594207,0.9855148,0.00078028574,0.016331905,0.009415992,0.9503358,0.010281776
D#min,0.0058841743,0.37668115,0.00334231,0.98240155,0.0008849019,0.0047528343,0.9106797,0.061953396,0.04316746,0.0027860538,0.95699906,0.013245476
F#maj,0.001863583,0.9794775,0.0013173602,0.086811684,0.04425315,0.023903847,0.9843386,0.000723752,0.030423898,0.008498394,0.94483054,0.015604661
G#min,0.21936893,0.046320554,0.0049209087,0.8949638,0.019897586,0.029372914,0.29245707,0.008816139,0.9467476,0.0032523249,0.0176107,0.700798
D#min,0.007848472,0.56249714,0.004048038,0.9592652,0.0022285916,0.009980336,0.9040208,0.04317564,0.069691375,0.004169882,0.9380856,0.019666517
F#maj,0.0038524733,0.985282,0.0026465196,0.024842037,0.03033438,0.42472067,0.9119017,0.0008025966,0.11478927,0.007681742,0.9425,0.008048361
G#min,0.26743367,0.17892164,0.0020748891,0.8824573,0.016892588,0.050720237,0.28261957,0.0038775892,0.9747938,0.002147491,0.012349391,0.55473435
Bmaj,0.00033356695,0.0039824652,0.0027989775,0.97866255,0.0054591736,0.0004598419,0.98839575,0.00044295465,0.015197993,0.0297821,0.0187125,0.9947168
A#min,0.0082332585,0.95596445,0.017890478,0.1286706,0.0034897476,0.91186506,0.13582729,0.004636964,0.4889669,0.0031569833,0.95148724,0.0027426293
Bmaj,0.0024147995,0.018716367,0.016809383,0.88589007,0.014733602,0.01244694,0.9412332,0.0027136812,0.024373835,0.069873,0.024198202,0.9689767
F#maj,0.0013473546,0.9825615,0.0017373544,0.03006824,0.056132514,0.016450197,0.98562974,0.00078998896,0.016556172,0.009392834,0.95010257,0.010637888
D#min,0.0062158606,0.3798697,0.0031938453,0.98231024,0.0008982084,0.0049102255,0.9094278,0.060868632,0.048850257,0.0026476032,0.9561105,0.0130568305
F#maj,0.0019353211,0.97888273,0.0013049631,0.09293354,0.04193926,0.023787126,0.9847618,0.00074843934,0.030223593,0.008257484,0.9458664,0.014952272
G#min,0.219396,0.049331103,0.004879166,0.89203024,0.020102585,0.031080356,0.2947376,0.008632217,0.9468729,0.0032922116,0.017606426,0.6991418
